prompt,ppl_base,next_token_loss_base,original_index,ppl_spike_90,label,mean_cluster_risk,max_cluster_risk,std_cluster_risk,median_cluster_risk,n_hits,n_unique_features,polysemantic_ratio,feature_entropy,weighted_entropy,dominance_ratio,label_proba,label_pred
"Context:
My phone screenshot showed 5:04 when the call ended, and I had exactly 2 tasks left before leaving. The package on my desk said “Set of 2 filters, 1.5 L capacity,” which I had to install before the weekend. I wrote the trip plan as 1) office, 2) station, 3) hotel, with a check-in time on Friday and a meeting room listed next to a person’s name. The news feed kept looping between 2020 and 2024 as it tracked a politician’s rise from 5th to 1st in the party. I finished in 1 hour and walked out without looking back.",25.27051,3.229638,35,6.75,0,6.0928063,6740.3477,103.30186,0.0,63716,663,0.01040555,6.496775,5.59419,1106.2797,0.008985118940472603,0.0
"Context:
At the corner where the old brick library meets the riverwalk, a small bronze plaque points toward a hidden courtyard. Locals call it Lantern Square, though it barely fits a dozen benches and a fountain. I dropped a pin, took a photo of the archway, and finally understood why people get sentimental about a spot on a map. Even after I left, the name of that place stayed sharper than the rest of the day.",32.204548,3.4721076,36,8.312499,1,9.381527,5408.956,128.63177,0.0,38343,664,0.017317371,6.498282,5.49346,576.5539,0.8710138201713562,1.0
"Context:
My neighbor invited me to a community garden workday, and I brought a simple lunch to avoid buying packaged snacks. Over a break she told me about putting money into a fund that supports sustainable development and education opportunities for women and girls. A volunteer coordinator then gave a tour of the new clubhouse, explaining how the insulation and ventilation upgrades improved energy efficiency and met a green certification requirement. Before we packed up, someone handed out compostable soap samples with labels listing ingredients, origin, and clear instructions for use. I rode the bus home because it was the simplest transportation choice with muddy shoes and tired legs.",38.788784,3.6581311,37,8.375,0,7.318784,4548.894,110.162445,0.0,52325,671,0.012823698,6.508769,5.5902762,621.53687,0.0028451490215957165,0.0
"Context:
A glass kettle arrived with a note saying it held 1.7 liters and should not be heated empty. He opened the developer guide and found a section describing function parameters, return values, and an example that finally made the error handling click. They met friends in the city center where an outdoor concert had filled the square, and the crowd moved as if it had rehearsed. Later in the apartment, he followed a recipe for lemon tea and a quick cake, timing the steps with more care than usual. Someone brought up a famous teaching about greed, and the conversation drifted between faith, science, and the price of comfort.",53.218838,3.9744124,38,8.562499,0,6.160048,4548.894,101.38841,0.0,55244,660,0.011946999,6.49224,5.480063,738.45105,0.019472915679216385,0.0
"Context:
I chopped onions on a worn cutting board and let them sizzle in oil until they turned sweet. The soup thickened as I stirred, and steam fogged the kitchen window. I tasted, added salt, then squeezed in a little lemon to brighten it. A ladle, a pot, and a towel were all within reach, arranged like a routine. When I finally sat down, the first spoonful felt earned.",28.103788,3.3359044,39,7.425,1,10.752641,4548.894,132.02443,0.0,36670,656,0.017889284,6.4861608,5.6435766,423.049,0.9141917824745178,1.0
"Context:
He stretched his hamstring while the smartwatch counted down a rest interval, and the trainer reminded him to hydrate. The ache eased over a few seconds, and he timed his breathing to it. At the same time, the match on the TV showed a replay in slow motion, making the pause feel longer. When the timer ended, he stood up carefully and resumed.",43.725857,3.7779396,40,8.199999,1,10.468328,6316.2856,137.51704,0.0,32401,654,0.020184562,6.4831076,5.4107113,603.371,0.9084119200706482,1.0
"Context:
At the campsite cabins, mosquitoes poured in whenever the door opened after dusk. A guide, a woman who always talked about her dogs back home, handed out repellent and tried to keep everyone laughing. One guest, who wore matching shirts with his hiking group, complained loudly until another guest told him to cool it. Dinner was a stew with potatoes and herbs, and someone checked a blister on their heel with a wince. Later, they listened to a podcast about a famous explorer, and the story made the dark feel less empty.",40.150097,3.6926248,41,7.3249984,0,7.733469,5161.218,114.49688,0.0,46802,664,0.014187428,6.498282,5.5406923,667.38715,0.00977033656090498,0.0
"Context:
I found a text file that started with <bos> and a hurried beginning about sports eyewear, SUVs, and a kitchen splashback measurement. To fix the tone, I typed a prompt into the chat and got a crisp response that leaned on business language and a hint of current events. The next thing was concrete: the location of the event had to be precise, so I inserted the address and the building name. The closing line nodded to a Christian gathering and used a religious name in the way the original author intended.",95.27036,4.556719,42,10.46875,0,7.5842004,4548.894,111.64777,0.0,45509,656,0.014414731,6.4861608,5.4965887,599.7856,0.0069457124918699265,0.0
"Context:
He launched a small side project and called it a new venture even though it was just a landing page and a hope. The website displayed high-definition images of the item, a chart of performance, and a comment section full of opinions about whether it mattered. A notification urged him to install the latest software update, and when he did, an error blocked the upload tool. He copied the bracketed product name and specifications into a support form, then signed into his account and edited the location field after realizing the shipment number pointed to the wrong city.",51.383774,3.9393225,43,8.849999,0,7.8888974,7679.892,125.27362,0.0,48483,654,0.013489264,6.4831076,5.4832563,973.5064,0.004000816028565168,0.0
"Context:
In a news roundup, the anchor said unemployment held at 5% while inflation slowed to 2% year over year. The segment jumped to a personal story about a family budgeting after a 12% rent increase. Hearing the percentages back-to-back made the shift from national stats to everyday life feel abrupt. I turned off the TV still thinking about how a small number can carry so much weight.",25.407036,3.2350261,44,8.015625,1,9.618716,6730.228,135.92265,0.0,37045,653,0.01762721,6.481577,5.436673,699.7013,0.8898002505302429,1.0
"Context:
On Saturday night, the fighting competition took over the downtown venue, and by round three the crowd was chanting names. I walked to the entrance on foot, then headed to my seat, repeating the route to myself so I wouldn’t get lost. At the merch table, a promo code was taped to the counter, and I used it to buy a hoodie with thick fleece and a stitched logo. By the time the main event ended, it felt like sport and show had merged into one loud memory.",28.758694,3.3589401,45,8.743747,0,7.955409,6574.9404,118.9688,0.0,44679,658,0.014727277,6.489205,5.4688663,826.4742,0.008889658376574516,0.0
"Context:
The agenda said 16/12/2025 in one place and 16 December 2025 in another, so I rewrote it consistently and attached v1.9.0 to the correct line. The engineer on call asked which software versions were allowed and whether the toolchain supported the latest patch. People kept quoting numbers from dashboards, from response times to customer counts, and it blurred the real issue. I ended the note by pointing to prior years in the literature and older event logs, because the pattern had shown up before.",56.695236,4.03769,46,9.787499,0,6.923255,5491.5356,109.43602,0.0,50588,656,0.012967502,6.4861608,5.4820423,793.2014,0.017333582043647766,0.0
"Context:
Sunday morning felt slow, but he kept glancing at the clock anyway. In the afternoon, he cleaned the apartment while thinking about the week that was about to start. Monday came quickly, and by Monday night he was already tired of hearing the word “Monday.” On Thursday, someone asked if he was free this weekend, and he laughed at the optimism. Friday evening he shut his laptop and let the night stretch out.",19.771564,2.9842448,47,6.4750004,0,8.644452,4548.894,121.998886,0.0,37463,653,0.01743053,6.481577,5.4003067,526.2212,0.33055034279823303,0.0
"Context:
A machinist aligned a probe and inserted it into the bore to check the inner diameter. The readout stabilized after a second, and he wrote down the measurement before removing the tool. He repeated the motion to confirm the result, making tiny adjustments each time. The metal cylinder stayed cool in his gloves, but the process demanded attention. One careless angle would have ruined the part.",42.239063,3.7433455,48,8.599999,1,6.575551,4548.894,103.11494,0.0,33589,578,0.017208014,6.359574,5.078078,691.789,0.9322604537010193,1.0
"Context:
The hallway lights reflected off pooled water, and the sound of dripping echoed like a countdown. Someone reported that the alarm had been disabled without authorization, which made the building feel exposed. A crash outside sent a jolt through the crowd, and the smell of hot rubber drifted in when the doors opened. A goat wandered through a bent fence section and tried to nibble at a discarded napkin near the entrance. In the back, a cook kneaded dough while a mechanic inserted a long tool into a tight cavity to reach a fastener.",48.87047,3.8891733,49,9.199999,0,6.3871207,6358.62,106.08752,0.0,46326,593,0.012800587,6.3851943,5.333165,995.5378,0.010079937987029552,0.0
"Context:
The radio host compared luxury spending to everyday wages, and the numbers made my stomach tighten. A segment about the weekend match followed, and callers argued about the referee like it mattered more than anything else. In the next breath, someone shared a quiet story about faith that helped them keep going. I sat there thinking about what I chase and what I’m willing to give up.",59.570137,4.0871544,50,9.874999,1,6.9151597,4548.894,107.108765,0.0,34012,585,0.017199812,6.371612,5.1230783,657.81476,0.9426919221878052,1.0
"Context:
I filled the pot with 1.5 liters of water and waited for a rolling boil. The recipe wanted 200 grams of pasta and a spoon of salt, so I weighed everything out instead of guessing. After eight minutes, I tasted a piece and decided it needed one more. I drained it, then stirred in 30 grams of butter until it melted. Dinner depended on the exact amounts.",19.282106,2.9591775,51,7.015625,1,7.219265,5057.993,106.73416,0.0,37010,581,0.015698459,6.364751,5.3180943,700.6244,0.8533769845962524,1.0
"Context:
On election night, the headline compared the 2019 result to 2023 and highlighted the swing in a single district. The analyst called it the candidate’s second big win and flashed a chart of ranks across regions. In the morning, the CEO emailed staff about quarterly performance and cited 2024 as the turning point. It all blended into one narrative where numbers carried the weight.",38.502556,3.6507246,52,8.2125,1,6.830453,5739.274,107.53573,0.0,37410,582,0.015557338,6.3664703,5.210354,840.2479,0.9729909300804138,1.0
"Context:
I walked through an exhibition of old maps, then watched a short show that explained how the archive was built. After that, I joined a forum meeting with a catered meal, and the moderator introduced a lecture like it was the highlight of a symposium. When I stepped outside, banners announced a festival and a weekend tournament, and the organizers were already planning the closing ceremony. I made it to a wedding reception across town and then headed to an evening course where the discussion topic was announced at the door. Later, the host at a convention banquet read out the event name and date before serving coffee.",37.368557,3.6208296,53,6.9375,0,5.1888943,7650.088,96.81759,0.0,52229,585,0.011200674,6.371612,5.2448235,1474.3195,0.006597827188670635,0.0
"Context:
A public health briefing stated that the vaccination rate reached 78% in the target group, up from 65% a year earlier. The slide right after that mentioned a 9% drop in hospital admissions during the same window. I wrote the percentages down because they were the clearest way to track progress. Later, I compared them with last month’s figures to see if the changes held steady.",23.957127,3.176266,54,7.10625,1,6.9545174,5697.9844,114.00261,0.0,36552,580,0.015867805,6.363028,5.09458,819.32135,0.9922857284545898,1.0
"Context:
My friend and I cleaned up after dinner and joked about how satisfying it is to own fewer things and waste less. She then showed me her monthly transfer into a sustainable fund that supports community development and education programs for women and girls. The next day we visited an open house where the builder explained energy-saving upgrades and displayed certificates for the materials used. In the entryway I checked a sealant tube’s label to confirm what it contained and how it should be applied safely. We got to the open house by taking a bus line that made the trip easy with no parking headaches.",31.005667,3.43417,55,6.556249,0,5.5850325,4548.894,94.33381,0.0,50971,590,0.011575209,6.3801227,5.350498,814.47943,0.006773323751986027,0.0
"Context:
On the hike, my friend tried to decide whether the fog meant we should turn back. The trail split into two directions, and the left path disappeared into the gray while the right stayed visible along the ridge. We checked the map and saw the left route led to a lower valley. We took the ridge and reached the lookout just as the fog thinned.",21.38475,3.062678,56,7.021874,1,8.698049,6152.1714,125.284294,0.0,31925,583,0.01826155,6.368187,5.2072616,707.3048,0.9864309430122375,1.0
"Context:
The building’s basement took on water after a pipe burst, and the elevator smell turned sour. A notification reported that the alarm had been disabled remotely, which made everyone glance at each other. Outside, a van swerved to avoid a fallen branch and ended up in a ditch, hazard lights blinking in the rain. A dog used a torn section of fencing to escape the pen and ran toward the commotion. In the café corner, I chopped onions while a technician fed a camera on a flexible cable into a drain to see where it had collapsed.",42.04589,3.7387617,57,8.299999,0,6.5037374,5381.51,103.22105,0.0,48472,597,0.012316389,6.391917,5.4498124,827.4488,0.01728764735162258,0.0
"Context:
His train ticket had a departure time printed as 6:09, and he kept glancing at it as if the digits might change. The station clock flipped from 6:08 to 6:09 with a soft click. A notification popped up at 6:10 saying the platform had changed, and the tiny numbers felt suddenly urgent. He boarded at 6:11, still thinking about how close it was.",18.683289,2.9276295,58,6.3499994,1,6.547597,4579.9497,107.4445,0.0,39937,583,0.0145979915,6.368187,5.164939,699.4856,0.1795434057712555,0.0
"Context:
The store sign promised 30% off winter coats, so I pulled out my phone and did the quick math before trying anything on. A smaller tag below said an extra 10% deal applied if I joined the loyalty program. At checkout the clerk repeated the discount and the final amount matched what I expected. Walking out, the words ""save"" and ""off"" felt more persuasive than the coat itself.",30.133009,3.4056213,59,7.768751,1,6.475602,6647.6484,110.105804,0.0,37402,582,0.015560665,6.3664703,5.0989323,1026.5684,0.9125498533248901,1.0
"Context:
She’s a researcher who talks fast when she’s excited and slows down when she senses confusion. The people who work in her lab wear mismatched gloves because the supply order was late again. An intern who came from another department asked sharp questions that made the group rethink a step. When the test finally worked, they celebrated with tired smiles and cold coffee.",38.032375,3.6384377,60,7.359375,1,7.765863,9125.033,126.34967,0.0,32749,584,0.017832605,6.369901,5.0752854,1175.0186,0.9920280575752258,1.0
